Date,Date,Organic_Traffic,Unique_Visits,First_Time_Visits,Returning_Visits,Impressions,CTR,Avg_Position,Bounce_Rate,Day_of_Week,Is_Weekend,Month,Traffic_Lag7,Traffic_Lag14,Rolling_Mean_7,Rolling_Std_7,Algorithm_Flag
2016-08-11,2016-08-11,4340,3111,2491,620,3114,0.057,7.2,0.4317,3,0,8,4324.0,4307.0,3645.5714285714284,1099.323255029029,0
2016-08-12,2016-08-12,3508,2436,1933,503,2292,0.031,14.3,0.3082,4,0,8,3472.0,3370.0,3647.8571428571427,1100.9843215007545,0
2016-08-13,2016-08-13,2030,1420,1122,298,1127,0.0352,11.8,0.3913,5,1,8,1909.0,1960.0,3653.0,1100.1096915005041,0
2016-08-14,2016-08-14,2586,1749,1399,350,1466,0.04,10.4,0.3819,6,1,8,2365.0,2412.0,3670.285714285714,1068.6400570016885,0
2016-08-15,2016-08-15,4476,2970,2346,624,3252,0.0397,14.1,0.3908,0,0,8,4460.0,4504.0,3701.8571428571427,1026.0666691418305,0
2016-08-16,2016-08-16,3232,2299,1823,476,2728,0.0505,9.5,0.3374,1,0,8,4479.0,4382.0,3704.1428571428573,1028.0529215579375,0
2016-08-17,2016-08-17,4291,3106,2498,608,2664,0.0507,6.7,0.2884,2,0,8,4510.0,4710.0,3526.0,978.240597535528,0
2016-08-18,2016-08-18,4247,2926,2327,599,3074,0.0654,6.3,0.3666,3,0,8,4340.0,4324.0,3494.714285714286,944.443877684237,0
2016-08-19,2016-08-19,3477,2539,2045,494,1560,0.0311,13.3,0.3805,4,0,8,3508.0,3472.0,3481.4285714285716,931.131544080079,0
2016-08-20,2016-08-20,2169,1470,1169,301,1318,0.0472,8.3,0.4449,5,1,8,2030.0,1909.0,3477.0,931.0578213337055,0
2016-08-21,2016-08-21,2430,1808,1453,355,1707,0.0145,17.4,0.3291,6,1,8,2586.0,2365.0,3496.8571428571427,895.870792129354,0
2016-08-22,2016-08-22,4358,3082,2439,643,2599,0.0737,4.7,0.4061,0,0,8,4476.0,4460.0,3474.5714285714284,923.8103804610656,0
2016-08-23,2016-08-23,4465,3249,2550,699,2657,0.0205,16.1,0.4545,1,0,8,3232.0,4479.0,3457.714285714286,903.3411526633987,0
2016-08-24,2016-08-24,4550,3210,2615,595,2819,0.0374,11.5,0.3413,2,0,8,4291.0,4510.0,3633.8571428571427,969.7632749923097,0
2016-08-25,2016-08-25,4147,3011,2380,631,2943,0.0406,10.8,0.3086,3,0,8,4247.0,4340.0,3670.8571428571427,1003.3728832578363,0
2016-08-26,2016-08-26,3634,2532,2000,532,2421,0.0284,9.7,0.3506,4,0,8,3477.0,3508.0,3656.5714285714284,994.4752145634163,0
2016-08-27,2016-08-27,2014,1430,1141,289,556,0.0285,13.6,0.3864,5,1,8,2169.0,2030.0,3679.0,991.5163471504983,0
2016-08-28,2016-08-28,2687,1910,1555,355,1037,0.0382,11.8,0.4011,6,1,8,2430.0,2586.0,3656.8571428571427,1031.7720078537104,0
2016-08-29,2016-08-29,4376,3115,2521,594,2731,0.0264,14.3,0.3346,0,0,8,4358.0,4476.0,3693.5714285714284,984.3212309578041,0
2016-08-30,2016-08-30,4318,3226,2622,604,3120,0.0372,11.4,0.4229,1,0,8,4465.0,3232.0,3696.1428571428573,986.3676509583755,0
2016-08-31,2016-08-31,4441,3219,2620,599,1917,0.0353,11.4,0.3124,2,0,8,4550.0,4291.0,3675.1428571428573,968.6764902985639,0
2016-09-01,2016-09-01,4234,3116,2556,560,2683,0.0395,10.0,0.2893,3,0,9,4147.0,4247.0,3659.5714285714284,953.0188625525484,0
2016-09-02,2016-09-02,3027,2230,1762,468,1894,0.0317,11.6,0.4194,4,0,9,3634.0,3477.0,3672.0,960.9691288832682,0
2016-09-03,2016-09-03,1966,1376,1101,275,1976,0.0231,13.3,0.2934,5,1,9,2014.0,2169.0,3585.285714285714,991.8598211248932,0
2016-09-04,2016-09-04,2446,1761,1452,309,1576,0.0471,6.9,0.3725,6,1,9,2687.0,2430.0,3578.4285714285716,1004.6171504845114,0
2016-09-05,2016-09-05,3779,2643,2145,498,2743,0.0543,7.2,0.493,0,0,9,4376.0,4358.0,3544.0,1043.6303624048762,0
2016-09-06,2016-09-06,4619,3341,2727,614,3187,0.0297,13.1,0.3555,1,0,9,4318.0,4465.0,3458.714285714286,987.1736953352761,0
2016-09-07,2016-09-07,4983,3584,2925,659,2513,0.0334,11.2,0.306,2,0,9,4441.0,4550.0,3501.714285714286,1036.1804402525195,0
2016-09-08,2016-09-08,4645,3319,2716,603,3455,0.0347,10.3,0.3533,3,0,9,4234.0,4147.0,3579.1428571428573,1133.7256323836953,0
2016-09-09,2016-09-09,3612,2630,2139,491,2568,0.0318,11.5,0.3654,4,0,9,3027.0,3634.0,3637.8571428571427,1182.8697348076037,0
2016-09-10,2016-09-10,2153,1577,1323,254,1745,0.0345,13.3,0.3908,5,1,9,1966.0,2014.0,3721.4285714285716,1152.8022173733677,0
2016-09-11,2016-09-11,3089,2307,1978,329,3715,0.0358,10.1,0.4005,6,1,9,2446.0,2687.0,3748.1428571428573,1106.5833947442961,0
2016-09-12,2016-09-12,4580,3446,2882,564,2272,0.037,8.5,0.3139,0,0,9,3779.0,4376.0,3840.0,1002.246642964363,0
2016-09-13,2016-09-13,4788,3625,2992,633,3930,0.0376,11.3,0.423,1,0,9,4619.0,4318.0,3954.4285714285716,1039.1672719286446,0
2016-09-14,2016-09-14,5095,3759,3113,646,3323,0.0473,7.6,0.3605,2,0,9,4983.0,4441.0,3978.5714285714284,1058.9552803184317,0
2016-09-15,2016-09-15,4668,3454,2860,594,3277,0.032,12.1,0.3851,3,0,9,4645.0,4234.0,3994.5714285714284,1077.34718284356,0
2016-09-16,2016-09-16,3711,2785,2272,513,2527,0.0661,6.2,0.3407,4,0,9,3612.0,3027.0,3997.8571428571427,1079.6940042702586,0
2016-09-17,2016-09-17,2523,1861,1577,284,1610,0.0258,15.2,0.4325,5,1,9,2153.0,1966.0,4012.0,1074.432873659403,0
2016-09-18,2016-09-18,3364,2547,2122,425,2094,0.0313,13.0,0.3598,6,1,9,3089.0,2446.0,4064.8571428571427,971.9498321366586,0
2016-09-19,2016-09-19,5513,4050,3321,729,3839,0.0285,11.1,0.357,0,0,9,4580.0,3779.0,4104.142857142857,930.6108081203867,0
2016-09-20,2016-09-20,5362,3762,3095,667,3003,0.0279,13.4,0.3093,1,0,9,4788.0,4619.0,4237.428571428572,1066.9506169676379,0
2016-09-21,2016-09-21,5402,3987,3293,694,3936,0.0285,15.5,0.3062,2,0,9,5095.0,4983.0,4319.428571428572,1136.1312801407635,0
2016-09-22,2016-09-22,5398,3996,3299,697,3466,0.0211,13.5,0.3751,3,0,9,4668.0,4645.0,4363.285714285715,1176.2760042163757,0
2016-09-23,2016-09-23,3783,2663,2134,529,2140,0.0636,5.7,0.3474,4,0,9,3711.0,3612.0,4467.571428571428,1238.507550393197,0
2016-09-24,2016-09-24,2395,1797,1503,294,1517,0.0457,8.2,0.3465,5,1,9,2523.0,2153.0,4477.857142857143,1231.455971411002,0
2016-09-25,2016-09-25,3679,2719,2289,430,3028,0.0398,9.5,0.3404,6,1,9,3364.0,3089.0,4459.571428571428,1265.7928815756645,0
2016-09-26,2016-09-26,5688,4325,3570,755,3606,0.042,10.3,0.3723,0,0,9,5513.0,4580.0,4504.571428571428,1225.3047045725502,0
2016-09-27,2016-09-27,5842,4382,3645,737,4062,0.0345,11.7,0.3162,1,0,9,5362.0,4788.0,4529.571428571428,1250.8283731382276,1
2016-09-28,2016-09-28,5923,4458,3682,776,3679,0.0541,7.9,0.3362,2,0,9,5402.0,5095.0,4598.142857142857,1315.551016186937,0
2016-09-29,2016-09-29,5717,4222,3487,735,4142,0.0303,10.8,0.344,3,0,9,5398.0,4668.0,4672.571428571428,1381.6855475762054,0
2016-09-30,2016-09-30,4250,3176,2565,611,3167,0.0431,8.8,0.2818,4,0,9,3783.0,3711.0,4718.142857142857,1414.4714476405957,0
2016-10-01,2016-10-01,2525,1986,1656,330,2521,0.0375,10.2,0.3198,5,1,10,2395.0,2523.0,4784.857142857143,1373.4316423435434,0
2016-10-02,2016-10-02,3923,3023,2559,464,2612,0.0467,7.0,0.3777,6,1,10,3679.0,3364.0,4803.428571428572,1336.1018994501478,0
2016-10-03,2016-10-03,5785,4281,3545,736,4150,0.0543,7.4,0.3125,0,0,10,5688.0,5513.0,4838.285714285715,1304.6914979265835,0
2016-10-04,2016-10-04,6052,4522,3780,742,4094,0.0723,5.9,0.3827,1,0,10,5842.0,5362.0,4852.142857142857,1315.6892273090746,0
2016-10-05,2016-10-05,6150,4588,3814,774,4636,0.052,7.0,0.3779,2,0,10,5923.0,5402.0,4882.142857142857,1344.1086797045655,0
2016-10-06,2016-10-06,5591,4134,3419,715,3470,0.0314,13.5,0.3742,3,0,10,5717.0,5398.0,4914.571428571428,1375.7716449497084,0
2016-10-07,2016-10-07,4279,3196,2616,580,3210,0.0461,8.1,0.4342,4,0,10,4250.0,3783.0,4896.571428571428,1364.2996808061,0
2016-10-08,2016-10-08,2897,2066,1717,349,1943,0.0168,19.9,0.3723,5,1,10,2525.0,2395.0,4900.714285714285,1362.0512367119597,0
2016-10-09,2016-10-09,3904,2873,2374,499,2644,0.0211,12.8,0.3907,6,1,10,3923.0,3679.0,4953.857142857143,1257.1253489040582,0
2016-10-10,2016-10-10,5458,4145,3442,703,3708,0.0314,10.9,0.3224,0,0,10,5785.0,5688.0,4951.142857142857,1259.7398446466968,0
2016-10-11,2016-10-11,5909,4399,3685,714,4063,0.042,7.5,0.4414,1,0,10,6052.0,5842.0,4904.428571428572,1229.3614680181036,0
2016-10-12,2016-10-12,6175,4620,3823,797,4087,0.0403,12.1,0.4192,2,0,10,6150.0,5923.0,4884.0,1208.1183716838377,0
2016-10-13,2016-10-13,5856,4422,3581,841,4014,0.0436,8.4,0.3423,3,0,10,5591.0,5717.0,4887.571428571428,1212.513622898437,0
2016-10-14,2016-10-14,4610,3505,2837,668,3756,0.0324,11.2,0.3718,4,0,10,4279.0,4250.0,4925.428571428572,1241.9169131015274,0
2016-10-15,2016-10-15,3081,2269,1864,405,2534,0.0252,19.5,0.4291,5,1,10,2897.0,2525.0,4972.714285714285,1219.2975729609975,0
2016-10-16,2016-10-16,4390,3265,2718,547,3331,0.0299,10.7,0.3526,6,1,10,3904.0,3923.0,4999.0,1167.9951483917537,0
2016-10-17,2016-10-17,6507,4917,4018,899,4165,0.0254,13.3,0.3075,0,0,10,5458.0,5785.0,5068.428571428572,1104.7918140450538,0
2016-10-18,2016-10-18,6941,5103,4189,914,4272,0.0499,7.4,0.3651,1,0,10,5909.0,6052.0,5218.285714285715,1230.441074613184,0
2016-10-19,2016-10-19,6576,4776,3961,815,4774,0.0443,9.6,0.3367,2,0,10,6175.0,6150.0,5365.714285714285,1379.7598479790777,0
2016-10-20,2016-10-20,5985,4462,3701,761,4362,0.028,15.5,0.3478,3,0,10,5856.0,5591.0,5423.0,1426.493369537112,0
2016-10-21,2016-10-21,4789,3497,2840,657,3829,0.0436,8.8,0.3199,4,0,10,4610.0,4279.0,5441.428571428572,1433.83388823379,0
2016-10-22,2016-10-22,3263,2292,1881,411,2015,0.0237,17.1,0.3013,5,1,10,3081.0,2897.0,5467.0,1418.043840413033,0
2016-10-23,2016-10-23,4180,3135,2561,574,2756,0.0312,13.3,0.3706,6,1,10,4390.0,3904.0,5493.0,1367.7827556548139,0
2016-10-24,2016-10-24,6371,4865,3993,872,3604,0.0467,8.1,0.3729,0,0,10,6507.0,5458.0,5463.0,1397.9769907500897,0
2016-10-25,2016-10-25,6648,4960,4070,890,4281,0.0279,11.6,0.3235,1,0,10,6941.0,5909.0,5443.571428571428,1381.902294802698,0
2016-10-26,2016-10-26,6501,4777,3880,897,4742,0.0307,12.7,0.3931,2,0,10,6576.0,6175.0,5401.714285714285,1332.5423963593983,0
2016-10-27,2016-10-27,6088,4431,3574,857,3891,0.0269,11.9,0.3103,3,0,10,5985.0,5856.0,5391.0,1321.785030429183,0
2016-10-28,2016-10-28,4376,3179,2510,669,3230,0.0585,6.2,0.3156,4,0,10,4789.0,4610.0,5405.714285714285,1330.0470811573732,0
2016-10-29,2016-10-29,2733,1955,1549,406,1839,0.0364,9.7,0.3748,5,1,10,3263.0,3081.0,5346.714285714285,1370.508386729263,0
2016-10-30,2016-10-30,3953,2921,2344,577,2831,0.0488,10.5,0.3602,6,1,10,4180.0,4390.0,5271.0,1512.1324897860889,0
2016-10-31,2016-10-31,6108,4416,3563,853,3631,0.0383,9.8,0.3703,0,0,10,6371.0,6507.0,5238.571428571428,1541.5765584992187,0
2016-11-01,2016-11-01,5668,4185,3360,825,3841,0.0248,12.1,0.3123,1,0,11,6648.0,6941.0,5201.0,1512.3039817884971,0
2016-11-02,2016-11-02,6159,4508,3663,845,2927,0.0355,10.5,0.3942,2,0,11,6501.0,6576.0,5061.0,1396.9884275349873,0
2016-11-03,2016-11-03,5810,4241,3426,815,3824,0.0615,6.1,0.4227,3,0,11,6088.0,5985.0,5012.142857142857,1343.1775048458112,0
2016-11-04,2016-11-04,4491,3394,2670,724,2396,0.0402,12.1,0.3558,4,0,11,4376.0,4789.0,4972.428571428572,1309.7596289832327,0
2016-11-05,2016-11-05,3110,2263,1842,421,2641,0.0257,13.6,0.4243,5,1,11,2733.0,3263.0,4988.857142857143,1301.7282651116116,0
2016-11-06,2016-11-06,4418,3281,2713,568,3312,0.0225,12.7,0.3151,6,1,11,3953.0,4180.0,5042.714285714285,1196.375597974391,0
2016-11-07,2016-11-07,6529,4488,3573,915,4548,0.0339,13.0,0.378,0,0,11,6108.0,6371.0,5109.142857142857,1137.2326687433635,0
2016-11-08,2016-11-08,5756,4251,3437,814,4472,0.0236,12.7,0.3857,1,0,11,5668.0,6648.0,5169.285714285715,1207.8043045523755,0
2016-11-09,2016-11-09,5716,4102,3315,787,3458,0.0309,11.6,0.3787,2,0,11,6159.0,6501.0,5181.857142857143,1214.3008178332443,0
2016-11-10,2016-11-10,5323,4022,3246,776,4283,0.0358,10.2,0.3472,3,0,11,5810.0,6088.0,5118.571428571428,1165.4486771401084,0
2016-11-11,2016-11-11,4280,3085,2441,644,3285,0.0595,6.0,0.2391,4,0,11,4491.0,4376.0,5049.0,1131.3310744428484,0
2016-11-12,2016-11-12,2982,2169,1777,392,1981,0.0331,13.1,0.3485,5,1,11,3110.0,2733.0,5018.857142857143,1151.3106196231984,0
2016-11-13,2016-11-13,4365,3172,2595,577,3421,0.0296,11.6,0.3333,6,1,11,4418.0,3953.0,5000.571428571428,1187.1399604571889,0
2016-11-14,2016-11-14,6627,4888,3942,946,3982,0.0348,10.5,0.293,0,0,11,6529.0,6108.0,4993.0,1191.635290962246,0
2016-11-15,2016-11-15,6467,4808,3905,903,3992,0.0607,5.9,0.3398,1,0,11,5756.0,5668.0,5007.0,1213.0715834882444,0
2016-11-16,2016-11-16,6631,4903,3984,919,4184,0.0572,6.4,0.3158,2,0,11,5716.0,6159.0,5108.571428571428,1311.9729236462779,0
2016-11-17,2016-11-17,6378,4681,3779,902,4053,0.0303,13.0,0.3021,3,0,11,5323.0,5810.0,5239.285714285715,1423.4262320525243,0
2016-11-18,2016-11-18,4767,3424,2734,690,2803,0.038,10.6,0.311,4,0,11,4280.0,4491.0,5390.0,1488.1482901019447,0
2016-11-19,2016-11-19,3501,2580,2136,444,2899,0.0329,13.6,0.3395,5,1,11,2982.0,3110.0,5459.571428571428,1438.1504160023132,0
2016-11-20,2016-11-20,4647,3426,2777,649,3045,0.0369,10.9,0.4015,6,1,11,4365.0,4418.0,5533.714285714285,1295.4292357214701,0
2016-11-21,2016-11-21,6336,4693,3788,905,4378,0.04,10.0,0.3093,0,0,11,6627.0,6529.0,5574.0,1256.8366374884768,0
2016-11-22,2016-11-22,6222,4564,3646,918,3936,0.0223,12.8,0.3165,1,0,11,6467.0,5756.0,5532.428571428572,1220.4894997695092,0
2016-11-23,2016-11-23,5527,3904,3082,822,2988,0.0426,8.8,0.3269,2,0,11,6631.0,5716.0,5497.428571428572,1192.4119614102726,0
2016-11-24,2016-11-24,4267,3197,2561,636,3012,0.0362,11.3,0.3738,3,0,11,6378.0,5323.0,5339.714285714285,1085.7295111714427,0
2016-11-25,2016-11-25,3733,2678,2135,543,1795,0.0418,9.9,0.3847,4,0,11,4767.0,4280.0,5038.142857142857,1041.5463549568108,0
2016-11-26,2016-11-26,3299,2394,1907,487,2252,0.0333,10.3,0.2466,5,1,11,3501.0,2982.0,4890.428571428572,1153.6937573352363,0
2016-11-27,2016-11-27,4530,3396,2722,674,2526,0.0345,10.0,0.3987,6,1,11,4647.0,4365.0,4861.571428571428,1195.990504023462,0
2016-11-28,2016-11-28,6908,5047,4167,880,5401,0.0342,10.2,0.3884,0,0,11,6336.0,6627.0,4844.857142857143,1200.2987723301028,0
2016-11-29,2016-11-29,7714,5338,4369,969,5490,0.051,7.6,0.2776,1,0,11,6222.0,6467.0,4926.571428571428,1331.0781165585145,0
2016-11-30,2016-11-30,7490,5425,4389,1036,5023,0.035,13.0,0.2833,2,0,11,5527.0,6631.0,5139.714285714285,1653.4926382545268,0
2016-12-01,2016-12-01,7190,5081,4120,961,5293,0.0529,6.6,0.3081,3,0,12,4267.0,6378.0,5420.142857142857,1880.9394309379434,0
2016-12-02,2016-12-02,5391,3977,3171,806,3290,0.043,9.8,0.3162,4,0,12,3733.0,4767.0,5837.714285714285,1906.5541966495252,0
2016-12-03,2016-12-03,3575,2667,2178,489,2675,0.038,10.1,0.3771,5,1,12,3299.0,3501.0,6074.571428571428,1692.4693849661305,0
2016-12-04,2016-12-04,5285,4031,3247,784,3640,0.0258,14.9,0.2688,6,1,12,4530.0,4647.0,6114.0,1618.6359483631106,0
2016-12-05,2016-12-05,7330,5439,4452,987,4984,0.0371,9.9,0.2792,0,0,12,6908.0,6336.0,6221.857142857143,1517.4895308338998,0
2016-12-06,2016-12-06,7489,5479,4500,979,5489,0.0351,12.3,0.386,1,0,12,7714.0,6222.0,6282.142857142857,1557.1552511520777,0
2016-12-07,2016-12-07,7345,5467,4469,998,5181,0.0747,4.8,0.2868,2,0,12,7490.0,5527.0,6250.0,1524.6558081525636,0
2016-12-08,2016-12-08,6679,4991,3998,993,4574,0.0475,10.5,0.3832,3,0,12,7190.0,4267.0,6229.285714285715,1505.8703700613094,0
2016-12-09,2016-12-09,5403,3970,3190,780,2974,0.0254,13.1,0.3615,4,0,12,5391.0,3733.0,6156.285714285715,1463.3205065063216,0
2016-12-10,2016-12-10,3573,2712,2203,509,2073,0.0354,11.7,0.294,5,1,12,3575.0,3299.0,6158.0,1462.281208705544,0
2016-12-11,2016-12-11,4834,3515,2838,677,3220,0.0253,14.0,0.3794,6,1,12,5285.0,4530.0,6157.714285714285,1462.870091553559,0
2016-12-12,2016-12-12,6905,4945,3988,957,4641,0.0418,8.0,0.3249,0,0,12,7330.0,6908.0,6093.285714285715,1516.6556095881658,0
2016-12-13,2016-12-13,6743,4927,3942,985,4048,0.028,13.9,0.313,1,0,12,7489.0,7714.0,6032.571428571428,1466.576496145916,0
2016-12-14,2016-12-14,6201,4488,3593,895,5115,0.0242,16.9,0.3478,2,0,12,7345.0,7490.0,5926.0,1366.8151545350524,0
2016-12-15,2016-12-15,5571,4071,3229,842,4351,0.0553,9.2,0.3644,3,0,12,6679.0,7190.0,5762.571428571428,1230.4608699105247,0
2016-12-16,2016-12-16,3872,2780,2191,589,2890,0.0372,9.9,0.3934,4,0,12,5403.0,5391.0,5604.285714285715,1162.3024153643996,0
2016-12-17,2016-12-17,2613,1884,1480,404,1867,0.0185,16.4,0.4271,5,1,12,3573.0,3575.0,5385.571428571428,1337.3560803743699,0
2016-12-18,2016-12-18,3109,2293,1853,440,2073,0.0254,16.5,0.3899,6,1,12,4834.0,5285.0,5248.428571428572,1581.2024809347784,0
2016-12-19,2016-12-19,4324,3145,2477,668,2560,0.0296,9.4,0.3031,0,0,12,6905.0,7330.0,5002.0,1778.647519886954,0
2016-12-20,2016-12-20,4226,3064,2339,725,2908,0.038,9.8,0.3411,1,0,12,6743.0,7489.0,4633.285714285715,1574.174144780446,0
2016-12-21,2016-12-21,3991,2914,2278,636,2829,0.0369,10.3,0.4834,2,0,12,6201.0,7345.0,4273.714285714285,1270.0453685184825,0
2016-12-22,2016-12-22,3160,2211,1728,483,1694,0.0523,7.6,0.4023,3,0,12,5571.0,6679.0,3958.0,943.9156035719907,0
2016-12-23,2016-12-23,2386,1626,1257,369,1825,0.0452,9.3,0.4784,4,0,12,3872.0,5403.0,3613.5714285714284,651.9813026825439,0
2016-12-24,2016-12-24,1115,825,634,191,810,0.0359,9.8,0.4531,5,1,12,2613.0,3573.0,3401.285714285714,782.6416196203163,0
2016-12-25,2016-12-25,1387,930,740,190,285,0.0357,10.4,0.4029,6,1,12,3109.0,4834.0,3187.285714285714,1151.832122357787,0
2016-12-26,2016-12-26,2147,1418,1142,276,1193,0.0277,12.2,0.3966,0,0,12,4324.0,6905.0,2941.285714285714,1339.8750830190265,0
2016-12-27,2016-12-27,2686,1777,1349,428,1719,0.0248,12.7,0.3766,1,0,12,4226.0,6743.0,2630.285714285714,1211.9911597980308,0
2016-12-28,2016-12-28,2885,1915,1476,439,2768,0.0255,16.6,0.3048,2,0,12,3991.0,6201.0,2410.285714285714,994.2782498351463,0
2016-12-29,2016-12-29,2694,1837,1400,437,2113,0.0356,8.9,0.3787,3,0,12,3160.0,5571.0,2252.285714285714,761.9583790657955,0
2016-12-30,2016-12-30,2273,1541,1164,377,1084,0.0238,15.2,0.4323,4,0,12,2386.0,3872.0,2185.714285714286,686.0062473684728,0
2016-12-31,2016-12-31,1188,836,643,193,1114,0.0266,12.2,0.3708,5,1,12,1115.0,2613.0,2169.5714285714284,681.8244781816079,0
2017-01-01,2017-01-01,1447,1039,832,207,467,0.0336,12.5,0.4091,6,1,1,1387.0,3109.0,2180.0,663.3134000355108,0
2017-01-02,2017-01-02,2568,1844,1448,396,2242,0.0367,14.1,0.4142,0,0,1,2147.0,4324.0,2188.5714285714284,651.6432708015601,0
2017-01-03,2017-01-03,3566,2527,1970,557,2264,0.0397,8.0,0.3308,1,0,1,2686.0,4226.0,2248.714285714286,666.4272189033409,0
2017-01-04,2017-01-04,3941,2816,2226,590,2656,0.0219,12.4,0.3453,2,0,1,2885.0,3991.0,2374.4285714285716,826.4528333270384,0
2017-01-05,2017-01-05,3841,2625,2058,567,3160,0.0319,11.8,0.3233,3,0,1,2694.0,3160.0,2525.285714285714,1010.9651682568376,0
2017-01-06,2017-01-06,3261,2338,1812,526,1741,0.0297,13.1,0.3379,4,0,1,2273.0,2386.0,2689.1428571428573,1128.9374692709134,0
2017-01-07,2017-01-07,2241,1523,1204,319,1039,0.0307,13.1,0.3306,5,1,1,1188.0,1115.0,2830.285714285714,1129.9996628739514,0
2017-01-08,2017-01-08,2679,1892,1519,373,1647,0.0186,19.4,0.3414,6,1,1,1447.0,1387.0,2980.714285714286,926.7460483299858,0
2017-01-09,2017-01-09,4182,2841,2191,650,3264,0.0397,9.2,0.419,0,0,1,2568.0,2147.0,3156.714285714286,667.7161857869793,0
2017-01-10,2017-01-10,4236,3039,2391,648,2276,0.0418,9.4,0.3229,1,0,1,3566.0,2686.0,3387.285714285714,707.9964016588734,0
2017-01-11,2017-01-11,4628,3206,2536,670,2004,0.0471,8.9,0.361,2,0,1,3941.0,2885.0,3483.0,778.0104969300489,0
2017-01-12,2017-01-12,4205,3025,2403,622,2683,0.0302,9.4,0.3401,3,0,1,3841.0,2694.0,3581.1428571428573,881.8199794688737,0
2017-01-13,2017-01-13,3459,2508,2033,475,2604,0.0373,9.6,0.4174,4,0,1,3261.0,2273.0,3633.1428571428573,909.9801149057151,0
2017-01-14,2017-01-14,2448,1744,1390,354,2212,0.0262,15.7,0.4344,5,1,1,2241.0,1188.0,3661.4285714285716,899.5015021560339,0
2017-01-15,2017-01-15,2853,2015,1586,429,1807,0.0199,16.2,0.4115,6,1,1,2679.0,1447.0,3691.0,846.8852736154265,0
2017-01-16,2017-01-16,4638,3178,2543,635,2978,0.0498,9.1,0.3682,0,0,1,4182.0,2568.0,3715.8571428571427,814.1522029226593,0
2017-01-17,2017-01-17,5325,3669,2942,727,4047,0.0435,7.9,0.3384,1,0,1,4236.0,3566.0,3781.0,873.7291723793342,0
2017-01-18,2017-01-18,4866,3364,2670,694,2542,0.0316,12.1,0.3044,2,0,1,4628.0,3941.0,3936.5714285714284,1047.847771568448,0
2017-01-19,2017-01-19,4715,3375,2689,686,3037,0.0439,9.1,0.4343,3,0,1,4205.0,3841.0,3970.5714285714284,1077.4647491747912,0
2017-01-20,2017-01-20,3753,2713,2136,577,2649,0.0263,13.3,0.3348,4,0,1,3459.0,3261.0,4043.4285714285716,1112.6276491775209,0
2017-01-21,2017-01-21,2481,1778,1437,341,1932,0.0212,12.7,0.4076,5,1,1,2448.0,2241.0,4085.4285714285716,1092.2519332618717,0
2017-01-22,2017-01-22,3233,2401,1981,420,2033,0.0499,7.0,0.4151,6,1,1,2853.0,2679.0,4090.1428571428573,1084.047112840191,0
2017-01-23,2017-01-23,5034,3660,2957,703,3412,0.0309,15.3,0.3285,0,0,1,4638.0,4182.0,4144.428571428572,1019.3536934651108,0
2017-01-24,2017-01-24,4787,3593,2909,684,2244,0.0228,16.2,0.3964,1,0,1,5325.0,4236.0,4201.0,1061.4309523782872,0
2017-01-25,2017-01-25,4901,3602,2923,679,3049,0.0381,8.8,0.3839,2,0,1,4866.0,4628.0,4124.142857142857,983.0636514779467,0
2017-01-26,2017-01-26,4398,3266,2653,613,3170,0.0431,9.8,0.4291,3,0,1,4715.0,4205.0,4129.142857142857,987.5445017097477,0
2017-01-27,2017-01-27,3823,2832,2267,565,2225,0.0299,12.2,0.3459,4,0,1,3753.0,3459.0,4083.8571428571427,963.1688028882338,0
2017-01-28,2017-01-28,2619,1901,1534,367,1865,0.0273,13.0,0.3263,5,1,1,2481.0,2448.0,4093.8571428571427,959.5176615660357,0
2017-01-29,2017-01-29,3518,2612,2205,407,2600,0.0296,13.5,0.3479,6,1,1,3233.0,2853.0,4113.571428571428,921.5222654468511,0
2017-01-30,2017-01-30,5178,3826,3127,699,3354,0.0278,16.6,0.3581,0,0,1,5034.0,4638.0,4154.285714285715,881.5625737453823,0
2017-01-31,2017-01-31,5290,3876,3127,749,3631,0.05,9.9,0.3506,1,0,1,4787.0,5325.0,4174.857142857143,906.8302723537378,0
2017-02-01,2017-02-01,5469,4116,3402,714,3293,0.0508,7.9,0.3301,2,0,2,4901.0,4866.0,4246.714285714285,980.3679095601047,0
2017-02-02,2017-02-02,5399,4028,3303,725,3551,0.0639,6.2,0.269,3,0,2,4398.0,4715.0,4327.857142857143,1063.526434175704,0
2017-02-03,2017-02-03,4232,3012,2342,670,3125,0.0398,8.8,0.3796,4,0,2,3823.0,3753.0,4470.857142857143,1139.1381871940832,0
2017-02-04,2017-02-04,2828,2084,1697,387,2039,0.0274,11.8,0.4571,5,1,2,2619.0,2481.0,4529.285714285715,1110.4992442269306,0
2017-02-05,2017-02-05,3724,2783,2281,502,2319,0.024,16.8,0.3852,6,1,2,3518.0,3233.0,4559.142857142857,1051.8390923475363,0
2017-02-06,2017-02-06,5733,4249,3448,801,3938,0.0438,8.6,0.3681,0,0,2,5178.0,5034.0,4588.571428571428,1020.2626879294202,0
2017-02-07,2017-02-07,5814,4284,3521,763,4187,0.0298,10.8,0.3656,1,0,2,5290.0,4787.0,4667.857142857143,1092.695661894849,0
2017-02-08,2017-02-08,5349,4006,3248,758,2781,0.0356,10.4,0.3638,2,0,2,5469.0,4901.0,4742.714285714285,1158.393962099503,0
